benchmark,prior,matrix_seed,run_seed,method,n_questions,window_begin,window_end,total_downward_pp,maximum_drawdown_pp,switches,largest_drop_pp,mean_drawdown_pp,mean_regret_pp,final_regret_pp,downward_jumps,jumps_ge_2pp,any_jump_ge_2pp
mmlu_high_school_european_history,dataset,1,6,gaussian_lcb_1.645,165,0.01,0.1,15.151515151515127,2.4242424242424176,36,2.4242424242424176,0.26021834506682706,0.2882699044315176,0.0,12,1,1
mmlu_high_school_european_history,dataset,1,7,posterior_mean,165,0.01,0.1,75.15151515151496,7.878787878787874,107,7.878787878787874,0.9838451858653859,1.0359759208244035,0.0,47,10,1
mmlu_high_school_european_history,dataset,1,7,gaussian_lcb_1.645,165,0.01,0.1,15.75757575757567,1.2121212121212088,43,1.2121212121212088,0.00631228105975614,1.0089854776723448,0.0,17,0,0
mmlu_high_school_european_history,dataset,1,8,posterior_mean,165,0.01,0.1,55.15151515151515,5.454545454545457,121,4.848484848484846,0.7034928408665789,1.0583409856137092,0.0,50,1,1
mmlu_high_school_european_history,dataset,1,8,gaussian_lcb_1.645,165,0.01,0.1,9.696969696969738,1.21212121212122,29,1.21212121212122,0.006747610788014797,0.956256164336969,0.0,12,0,0
mmlu_high_school_european_history,dataset,1,9,posterior_mean,165,0.01,0.1,64.24242424242425,13.33333333333333,108,12.727272727272732,0.48223650647892563,0.5063428901812688,0.0,43,5,1
mmlu_high_school_european_history,dataset,1,9,gaussian_lcb_1.645,165,0.01,0.1,6.666666666666687,1.21212121212122,31,1.21212121212122,0.00489745944291399,0.480549603781922,0.0,9,0,0
mmlu_high_school_european_history,dataset,1,10,posterior_mean,165,0.01,0.1,100.00000000000011,9.696969696969692,139,8.484848484848484,0.8361595755535112,0.8603747916879189,0.0,54,8,1
mmlu_high_school_european_history,dataset,1,10,gaussian_lcb_1.645,165,0.01,0.1,20.606060606060637,7.272727272727275,67,7.272727272727275,0.0624698160051696,0.836649321497802,0.0,17,1,1
mmlu_high_school_european_history,dataset,1,11,posterior_mean,165,0.01,0.1,101.21212121212105,16.96969696969697,116,16.96969696969697,0.08891609699690467,0.10790735639220436,0.0,50,10,1
mmlu_high_school_european_history,dataset,1,11,gaussian_lcb_1.645,165,0.01,0.1,23.030303030302967,7.878787878787874,46,7.878787878787874,0.08162432404856605,0.12219161310070353,0.0,18,1,1
mmlu_high_school_european_history,dataset,1,12,posterior_mean,165,0.01,0.1,85.45454545454541,9.696969696969704,115,9.090909090909093,0.46493214978063624,0.7909397000306063,0.0,35,14,1
mmlu_high_school_european_history,dataset,1,12,gaussian_lcb_1.645,165,0.01,0.1,6.060606060606066,2.4242424242424176,32,2.4242424242424176,0.2041696425534796,0.7690643811855896,0.0,6,1,1
mmlu_high_school_european_history,dataset,1,13,posterior_mean,165,0.01,0.1,140.60606060606048,9.696969696969692,161,7.272727272727275,1.2267591742339181,1.2783457470326123,0.0,76,18,1
mmlu_high_school_european_history,dataset,1,13,gaussian_lcb_1.645,165,0.01,0.1,32.727272727272705,7.878787878787885,57,6.060606060606066,0.8426895214774007,1.2449341903887319,0.0,26,1,1
mmlu_high_school_european_history,dataset,1,14,posterior_mean,165,0.01,0.1,105.45454545454515,8.484848484848484,155,8.484848484848484,0.060401999795936884,0.060401999795936884,0.0,61,9,1
mmlu_high_school_european_history,dataset,1,14,gaussian_lcb_1.645,165,0.01,0.1,13.939393939393852,1.8181818181818188,59,1.8181818181818188,0.020133999931979618,0.020133999931979618,0.0,16,0,0
mmlu_high_school_european_history,dataset,1,15,posterior_mean,165,0.01,0.1,66.6666666666664,7.878787878787874,130,7.878787878787874,0.1464068292351103,0.1464068292351103,0.0,55,4,1
mmlu_high_school_european_history,dataset,1,15,gaussian_lcb_1.645,165,0.01,0.1,24.84848484848472,2.4242424242424176,61,2.4242424242424176,0.10962146719722386,0.10962146719722386,0.0,25,1,1
mmlu_high_school_european_history,dataset,1,16,posterior_mean,165,0.01,0.1,83.63636363636343,7.878787878787874,117,7.878787878787874,0.33977485290616094,0.3619222528313385,0.0,52,6,1
mmlu_high_school_european_history,dataset,1,16,gaussian_lcb_1.645,165,0.01,0.1,15.757575757575692,2.4242424242424176,43,1.8181818181818188,0.3053838043737004,0.32685100159847313,0.0,16,0,0
mmlu_high_school_european_history,dataset,1,17,posterior_mean,165,0.01,0.1,64.24242424242415,11.515151515151512,93,11.515151515151512,0.525987144168966,0.79200081624324,0.0,43,3,1
mmlu_high_school_european_history,dataset,1,17,gaussian_lcb_1.645,165,0.01,0.1,15.75757575757567,1.2121212121212088,41,1.2121212121212088,0.020133999931979545,0.28669183416657834,0.0,19,0,0
mmlu_high_school_european_history,dataset,1,18,posterior_mean,165,0.01,0.1,57.57575757575732,5.454545454545445,130,5.454545454545445,0.05885113763901574,0.05885113763901574,1.8181818181818188,47,3,1
mmlu_high_school_european_history,dataset,1,18,gaussian_lcb_1.645,165,0.01,0.1,21.212121212121104,1.8181818181818188,51,1.8181818181818188,0.023943135054246206,0.023943135054246206,0.0,22,0,0
mmlu_high_school_european_history,dataset,1,19,posterior_mean,165,0.01,0.1,81.21212121212105,7.878787878787874,166,7.272727272727275,0.48422269836410964,0.4933918307655652,0.0,58,4,1
mmlu_high_school_european_history,dataset,1,19,gaussian_lcb_1.645,165,0.01,0.1,13.939393939393895,1.8181818181818188,56,1.21212121212122,0.1628405264768883,0.467707376798281,0.0,17,0,0
mmlu_high_school_european_history,default,1,0,posterior_mean,165,0.01,0.1,53.93939393939412,8.484848484848484,120,8.484848484848484,0.770261537938307,1.3770567629153476,0.6060606060605989,42,1,1
mmlu_high_school_european_history,default,1,0,gaussian_lcb_1.645,165,0.01,0.1,18.181818181818244,1.8181818181818188,61,1.21212121212122,0.4694486957113206,1.2181614121008029,0.6060606060605989,19,0,0
mmlu_high_school_european_history,default,1,1,posterior_mean,165,0.01,0.1,36.969696969697,6.666666666666665,69,4.848484848484846,0.8552596673808806,1.6372206917661491,1.8181818181818188,27,3,1
mmlu_high_school_european_history,default,1,1,gaussian_lcb_1.645,165,0.01,0.1,12.121212121212132,3.0303030303030276,23,3.0303030303030276,0.8612454511444416,1.643641805257969,1.8181818181818188,9,2,1
mmlu_high_school_european_history,default,1,2,posterior_mean,165,0.01,0.1,141.81818181818184,15.75757575757576,119,12.72727272727272,0.5923205115124303,1.5201986191885066,0.6060606060605989,44,14,1
mmlu_high_school_european_history,default,1,2,gaussian_lcb_1.645,165,0.01,0.1,19.999999999999986,7.2727272727272645,25,7.2727272727272645,0.4816379281025736,1.4835220895826837,0.6060606060605989,7,2,1
mmlu_high_school_european_history,default,1,3,posterior_mean,165,0.01,0.1,78.78787878787871,7.878787878787885,106,7.878787878787874,0.18120599938781756,0.4539672822501073,1.2121212121212088,48,7,1
mmlu_high_school_european_history,default,1,3,gaussian_lcb_1.645,165,0.01,0.1,40.60606060606061,7.878787878787885,45,7.272727272727275,0.15138591300207457,0.4249090228888175,1.2121212121212088,21,4,1
mmlu_high_school_european_history,default,1,4,posterior_mean,165,0.01,0.1,93.93939393939405,11.515151515151523,124,11.515151515151523,0.3469033772064077,0.8741148862360935,0.6060606060605989,42,7,1
mmlu_high_school_european_history,default,1,4,gaussian_lcb_1.645,165,0.01,0.1,13.939393939393973,1.8181818181818188,31,1.8181818181818188,0.6578920518314468,1.2639526578920457,0.6060606060605989,10,0,0
mmlu_high_school_european_history,default,1,5,posterior_mean,165,0.01,0.1,58.787878787878675,9.090909090909083,107,8.484848484848484,0.36872427983538636,0.9302724211815061,0.0,38,5,1
mmlu_high_school_european_history,default,1,5,gaussian_lcb_1.645,165,0.01,0.1,18.78787878787872,6.060606060606055,41,6.060606060606055,0.3515287555691549,0.9134033942114691,0.0,12,2,1
mmlu_high_school_european_history,default,1,6,posterior_mean,165,0.01,0.1,133.3333333333334,15.151515151515149,135,15.151515151515149,0.6793320409482018,0.6793320409482018,1.2121212121212088,57,9,1
mmlu_high_school_european_history,default,1,6,gaussian_lcb_1.645,165,0.01,0.1,21.21212121212125,2.4242424242424176,55,1.8181818181818188,0.5441621603237754,0.5441621603237754,1.2121212121212088,20,0,0
mmlu_high_school_european_history,default,1,7,posterior_mean,165,0.01,0.1,78.78787878787878,9.090909090909083,88,9.090909090909083,0.2692514369282037,1.1181988232493247,0.0,35,10,1
mmlu_high_school_european_history,default,1,7,gaussian_lcb_1.645,165,0.01,0.1,2.4242424242424288,1.2121212121212088,10,1.2121212121212088,0.0014148216168417133,1.1022004557358058,0.0,3,0,0
mmlu_high_school_european_history,default,1,8,posterior_mean,165,0.01,0.1,117.57575757575776,13.939393939393941,125,13.333333333333341,0.8424174403972381,0.8424174403972381,0.6060606060605989,57,10,1
mmlu_high_school_european_history,default,1,8,gaussian_lcb_1.645,165,0.01,0.1,18.78787878787882,10.303030303030303,25,8.484848484848484,1.0437574397170353,1.0437574397170353,0.6060606060605989,10,1,1
mmlu_high_school_european_history,default,1,9,posterior_mean,165,0.01,0.1,75.75757575757575,9.696969696969692,57,9.090909090909083,0.1582423562221555,1.1961500527157034,0.0,22,10,1
mmlu_high_school_european_history,default,1,9,gaussian_lcb_1.645,165,0.01,0.1,23.636363636363622,9.696969696969692,17,9.090909090909083,0.1393055130428877,1.1794986906097962,0.0,6,3,1
mmlu_high_school_european_history,default,1,10,posterior_mean,165,0.01,0.1,131.51515151515142,13.33333333333333,94,13.33333333333333,1.4587899193959795,1.9125667448899755,0.0,41,18,1
mmlu_high_school_european_history,default,1,10,gaussian_lcb_1.645,165,0.01,0.1,12.72727272727272,6.060606060606055,16,6.060606060606055,1.2509199741522974,1.8189708533142865,0.0,3,2,1
mmlu_high_school_european_history,default,1,11,posterior_mean,165,0.01,0.1,58.78787878787871,6.666666666666665,99,6.666666666666665,0.42401115532428685,0.42401115532428685,0.0,38,3,1
mmlu_high_school_european_history,default,1,11,gaussian_lcb_1.645,165,0.01,0.1,15.757575757575726,1.8181818181818188,38,1.8181818181818188,0.1894772642247373,0.1894772642247373,0.0,16,0,0
mmlu_high_school_european_history,default,1,12,posterior_mean,165,0.01,0.1,52.121212121212224,6.060606060606066,98,4.848484848484846,0.3387953610175838,1.3545556575859519,0.6060606060605989,31,7,1
mmlu_high_school_european_history,default,1,12,gaussian_lcb_1.645,165,0.01,0.1,10.909090909090956,1.8181818181818188,33,1.8181818181818188,0.03460871339659243,1.0582049450736264,0.6060606060605989,9,0,0
mmlu_high_school_european_history,default,1,13,posterior_mean,165,0.01,0.1,49.09090909090913,7.2727272727272645,60,6.060606060606066,0.31392715029078705,0.7027038057341052,0.6060606060605989,22,6,1
mmlu_high_school_european_history,default,1,13,gaussian_lcb_1.645,165,0.01,0.1,4.2424242424242475,1.21212121212122,13,1.21212121212122,0.18202224262830288,0.704553957079204,0.6060606060605989,5,0,0
mmlu_high_school_european_history,default,1,14,posterior_mean,165,0.01,0.1,39.393939393939334,9.090909090909083,101,9.090909090909083,0.2875352855150799,0.2875352855150799,0.0,39,1,1
mmlu_high_school_european_history,default,1,14,gaussian_lcb_1.645,165,0.01,0.1,9.696969696969637,1.8181818181818188,32,1.21212121212122,0.30146583681936817,0.30146583681936817,0.0,13,0,0
mmlu_high_school_european_history,default,1,15,posterior_mean,165,0.01,0.1,83.03030303030312,9.090909090909093,109,9.090909090909093,0.35555555555555574,1.1714450906370044,0.0,40,8,1
mmlu_high_school_european_history,default,1,15,gaussian_lcb_1.645,165,0.01,0.1,22.424242424242415,6.666666666666665,31,6.666666666666665,0.3469577934224397,1.162956160935953,0.0,13,3,1
mmlu_high_school_european_history,default,1,16,posterior_mean,165,0.01,0.1,56.96969696969699,6.666666666666665,117,6.666666666666665,1.537203686698628,3.586137468965739,0.6060606060605989,38,4,1
mmlu_high_school_european_history,default,1,16,gaussian_lcb_1.645,165,0.01,0.1,15.151515151515182,6.060606060606066,57,6.060606060606066,0.24558038295411694,0.6131347141448086,0.6060606060605989,16,1,1
mmlu_high_school_european_history,default,1,17,posterior_mean,165,0.01,0.1,133.9393939393939,9.090909090909083,135,7.878787878787885,1.6015780702649338,2.1592898683807746,0.0,54,12,1
mmlu_high_school_european_history,default,1,17,gaussian_lcb_1.645,165,0.01,0.1,49.090909090909086,8.484848484848484,59,7.878787878787874,1.4645580382954095,2.1418766792504154,0.0,23,4,1
mmlu_high_school_european_history,default,1,18,posterior_mean,165,0.01,0.1,75.75757575757575,7.878787878787874,103,7.272727272727275,0.39272183110566383,0.8182022242628245,0.6060606060605989,40,7,1
mmlu_high_school_european_history,default,1,18,gaussian_lcb_1.645,165,0.01,0.1,9.69696969696966,1.8181818181818188,28,1.21212121212122,0.3886950311192692,0.8147195864367536,0.6060606060605989,12,0,0
mmlu_high_school_european_history,default,1,19,posterior_mean,165,0.01,0.1,61.21212121212118,8.484848484848484,127,7.272727272727275,0.5696289494269273,0.9381899806142207,2.4242424242424176,44,4,1
mmlu_high_school_european_history,default,1,19,gaussian_lcb_1.645,165,0.01,0.1,13.333333333333286,2.4242424242424176,32,1.8181818181818188,0.5421487603305765,0.9120157807026467,1.8181818181818188,12,0,0
mmlu_high_school_geography,dataset,1,0,posterior_mean,198,0.01,0.1,44.94949494949524,1.0101010101010166,169,1.0101010101010166,0.021728697374039905,0.055058629693871416,0.0,66,0,0
mmlu_high_school_geography,dataset,1,0,gaussian_lcb_1.645,198,0.01,0.1,7.575757575757624,1.0101010101010166,49,1.0101010101010166,0.003287646385289579,0.03699546909423484,0.0,12,0,0
mmlu_high_school_geography,dataset,1,1,posterior_mean,198,0.01,0.1,28.787878787878963,2.020202020202022,114,2.020202020202022,0.015795818264954433,0.08944665510322157,0.0,38,1,1
mmlu_high_school_geography,dataset,1,1,gaussian_lcb_1.645,198,0.01,0.1,5.555555555555591,1.0101010101010166,42,1.0101010101010166,0.0024184984903279118,0.0764472257177088,0.0,9,0,0
mmlu_high_school_geography,dataset,1,2,posterior_mean,198,0.01,0.1,16.666666666666774,1.0101010101010166,81,1.0101010101010166,0.01753411405487718,0.043306238592433974,0.0,26,0,0
mmlu_high_school_geography,dataset,1,2,gaussian_lcb_1.645,198,0.01,0.1,11.111111111111182,1.0101010101010166,47,1.0101010101010166,0.0058950900701742505,0.03242299538595852,0.0,17,0,0
mmlu_high_school_geography,dataset,1,3,posterior_mean,198,0.01,0.1,30.303030303030475,1.5151515151515138,131,1.5151515151515138,0.013830788241562607,0.04568694804385055,0.0,48,0,0
mmlu_high_school_geography,dataset,1,3,gaussian_lcb_1.645,198,0.01,0.1,10.101010101010166,1.0101010101010166,49,1.0101010101010166,0.002871966957264278,0.03480370483737497,0.0,14,0,0
mmlu_high_school_geography,dataset,1,4,posterior_mean,198,0.01,0.1,34.848484848484915,7.070707070707072,159,7.070707070707072,0.026376749160138983,0.3201487376571575,0.0,36,1,1
mmlu_high_school_geography,dataset,1,4,gaussian_lcb_1.645,198,0.01,0.1,9.090909090909138,1.5151515151515138,59,1.5151515151515138,0.0048369969806558435,0.29921361010025643,0.0,12,0,0
mmlu_high_school_geography,dataset,1,5,posterior_mean,198,0.01,0.1,36.363636363636545,1.5151515151515138,148,1.5151515151515138,0.015191193642372284,0.07542692166710183,0.0,55,0,0
mmlu_high_school_geography,dataset,1,5,gaussian_lcb_1.645,198,0.01,0.1,7.575757575757624,1.0101010101010166,54,1.0101010101010166,0.0027963888794415664,0.06492156884973978,0.0,14,0,0
mmlu_high_school_geography,dataset,1,6,posterior_mean,198,0.01,0.1,25.7575757575759,2.020202020202022,122,2.020202020202022,0.008691478949616185,0.030609121518212865,0.0,38,1,1
mmlu_high_school_geography,dataset,1,6,gaussian_lcb_1.645,198,0.01,0.1,5.050505050505083,0.5050505050505083,40,0.5050505050505083,0.0018894519455687473,0.024184984903279166,0.0,10,0,0
mmlu_high_school_geography,dataset,1,7,posterior_mean,198,0.01,0.1,20.20202020202031,1.5151515151515138,93,1.5151515151515138,0.00797348721029992,0.0541139037210871,0.0,28,0,0
mmlu_high_school_geography,dataset,1,7,gaussian_lcb_1.645,198,0.01,0.1,2.020202020202033,0.5050505050505083,37,0.5050505050505083,0.0007935698171388195,0.047614189028330714,0.0,4,0,0
mmlu_high_school_geography,dataset,1,8,posterior_mean,198,0.01,0.1,28.282828282828397,1.5151515151515138,123,1.5151515151515138,0.012243648607285232,0.07179917393161003,0.0,43,0,0
mmlu_high_school_geography,dataset,1,8,gaussian_lcb_1.645,198,0.01,0.1,4.040404040404066,0.5050505050505083,37,0.5050505050505083,0.00151156155645485,0.06136939919207066,0.0,8,0,0
mmlu_high_school_geography,dataset,1,9,posterior_mean,198,0.01,0.1,30.303030303030475,1.5151515151515138,101,1.5151515151515138,0.020557237167787182,0.023466993163962956,0.0,47,0,0
mmlu_high_school_geography,dataset,1,9,gaussian_lcb_1.645,198,0.01,0.1,8.080808080808133,1.0101010101010166,29,1.0101010101010166,0.0023429204125050155,0.005781722953440007,0.0,12,0,0
mmlu_high_school_geography,dataset,1,10,posterior_mean,198,0.01,0.1,25.757575757575868,6.565656565656564,75,6.565656565656564,0.010732087050830135,0.03684431293858929,0.0,26,2,1
mmlu_high_school_geography,dataset,1,10,gaussian_lcb_1.645,198,0.01,0.1,3.535353535353558,0.5050505050505083,31,0.5050505050505083,0.0013604054008095148,0.02868188053373262,0.0,7,0,0
mmlu_high_school_geography,dataset,1,11,posterior_mean,198,0.01,0.1,19.191919191919315,1.0101010101010166,110,1.0101010101010166,0.011185555517766625,0.05694808163944006,0.0,31,0,0
mmlu_high_school_geography,dataset,1,11,gaussian_lcb_1.645,198,0.01,0.1,6.0606060606061,1.0101010101010166,44,1.0101010101010166,0.0021161861790367845,0.04901238346805143,0.0,11,0,0
mmlu_high_school_geography,dataset,1,12,posterior_mean,198,0.01,0.1,29.292929292929415,1.0101010101010166,136,1.0101010101010166,0.01768527021052266,0.2890483586330968,0.0,48,0,0
mmlu_high_school_geography,dataset,1,12,gaussian_lcb_1.645,198,0.01,0.1,8.080808080808133,0.5050505050505083,40,0.5050505050505083,0.0034765915798463864,0.27740933464839396,0.0,16,0,0
mmlu_high_school_geography,dataset,1,13,posterior_mean,198,0.01,0.1,36.868686868687085,1.5151515151515138,127,1.5151515151515138,0.021993220646419644,0.02769936552203705,0.0,56,0,0
mmlu_high_school_geography,dataset,1,13,gaussian_lcb_1.645,198,0.01,0.1,16.161616161616266,1.0101010101010166,59,1.0101010101010166,0.005819511992351793,0.011979125334905688,0.0,26,0,0
mmlu_high_school_geography,dataset,1,14,posterior_mean,198,0.01,0.1,36.868686868687085,1.5151515151515138,145,1.5151515151515138,0.017458535977054497,0.057439339145287774,0.0,54,0,0
mmlu_high_school_geography,dataset,1,14,gaussian_lcb_1.645,198,0.01,0.1,3.535353535353558,0.5050505050505083,33,0.5050505050505083,0.0014359834786321194,0.04330623859243408,0.0,7,0,0
mmlu_high_school_geography,dataset,1,15,posterior_mean,198,0.01,0.1,39.89898989899008,1.5151515151515138,135,1.5151515151515138,0.020557237167787058,0.058648588390451645,0.0,51,0,0
mmlu_high_school_geography,dataset,1,15,gaussian_lcb_1.645,198,0.01,0.1,10.101010101010155,1.5151515151515138,47,1.5151515151515138,0.00370332581331448,0.044666643993243466,0.0,15,0,0
mmlu_high_school_geography,dataset,1,16,posterior_mean,198,0.01,0.1,14.646464646464741,1.0101010101010166,66,1.0101010101010166,0.004912575058478604,0.02660348339360705,0.0,22,0,0
mmlu_high_school_geography,dataset,1,16,gaussian_lcb_1.645,198,0.01,0.1,1.0101010101010166,0.5050505050505083,12,0.5050505050505083,0.0008313588560502239,0.02463845337021559,0.0,2,0,0
mmlu_high_school_geography,dataset,1,17,posterior_mean,198,0.01,0.1,39.39393939393959,1.5151515151515138,140,1.5151515151515138,0.022900157580292402,0.06647091944510616,0.0,60,0,0
mmlu_high_school_geography,dataset,1,17,gaussian_lcb_1.645,198,0.01,0.1,6.565656565656597,1.5151515151515138,30,1.5151515151515138,0.0024940765681504416,0.04802986845635564,0.0,9,0,0
mmlu_high_school_geography,dataset,1,18,posterior_mean,198,0.01,0.1,27.272727272727415,1.5151515151515138,140,1.5151515151515138,0.01836547291092757,0.03933838950673992,0.0,36,0,0
mmlu_high_school_geography,dataset,1,18,gaussian_lcb_1.645,198,0.01,0.1,6.060606060606089,1.5151515151515138,58,1.5151515151515138,0.0017382957899232613,0.023693727397431325,0.0,10,0,0
mmlu_high_school_geography,dataset,1,19,posterior_mean,198,0.01,0.1,36.86868686868701,5.555555555555558,106,5.555555555555558,0.020632815245609382,0.04939027385716469,0.0,46,1,1
mmlu_high_school_geography,dataset,1,19,gaussian_lcb_1.645,198,0.01,0.1,9.595959595959624,1.5151515151515138,40,1.5151515151515138,0.004307950435896434,0.03450139252608393,0.0,15,0,0
mmlu_high_school_geography,default,1,0,posterior_mean,198,0.01,0.1,36.363636363636495,2.020202020202022,161,1.5151515151515138,0.18493955643226176,0.35124911668121644,0.0,54,0,0
mmlu_high_school_geography,default,1,0,gaussian_lcb_1.645,198,0.01,0.1,14.646464646464718,1.0101010101010166,68,1.0101010101010166,0.05086404637470875,0.25088142933260954,0.0,24,0,0
mmlu_high_school_geography,default,1,1,posterior_mean,198,0.01,0.1,40.90909090909102,2.020202020202022,127,2.020202020202022,0.06431694422715813,0.31293103122508537,0.0,48,1,1
mmlu_high_school_geography,default,1,1,gaussian_lcb_1.645,198,0.01,0.1,9.090909090909138,1.5151515151515138,46,1.5151515151515138,0.049428062896076895,0.2984956183609406,0.0,15,0,0
mmlu_high_school_geography,default,1,2,posterior_mean,198,0.01,0.1,69.1919191919193,13.131313131313128,118,13.131313131313128,0.9123785554761968,1.1324241290571249,0.0,48,6,1
mmlu_high_school_geography,default,1,2,gaussian_lcb_1.645,198,0.01,0.1,23.23232323232327,4.545454545454541,44,4.545454545454541,0.8609098844789067,1.0812577703711257,0.0,16,3,1
mmlu_high_school_geography,default,1,3,posterior_mean,198,0.01,0.1,52.525252525252654,5.555555555555558,167,5.555555555555558,0.297890993738358,0.297890993738358,0.0,64,2,1
mmlu_high_school_geography,default,1,3,gaussian_lcb_1.645,198,0.01,0.1,13.63636363636368,1.5151515151515138,55,1.5151515151515138,0.2851938766641367,0.2851938766641367,0.0,21,0,0
mmlu_high_school_geography,default,1,4,posterior_mean,198,0.01,0.1,47.97979797979816,8.080808080808088,150,6.565656565656575,0.6149032411658665,0.6429049189991941,0.0,50,2,1
mmlu_high_school_geography,default,1,4,gaussian_lcb_1.645,198,0.01,0.1,13.131313131313183,2.020202020202022,49,1.5151515151515138,0.3762276714016318,0.6254463830221396,0.0,17,0,0
mmlu_high_school_geography,default,1,5,posterior_mean,198,0.01,0.1,31.818181818181902,1.5151515151515138,103,1.5151515151515138,0.0875949921965637,0.49428062896076624,0.0,44,0,0
mmlu_high_school_geography,default,1,5,gaussian_lcb_1.645,198,0.01,0.1,7.070707070707083,1.5151515151515138,33,1.5151515151515138,0.07572923397839272,0.48286833920953176,0.0,8,0,0
mmlu_high_school_geography,default,1,6,posterior_mean,198,0.01,0.1,43.93939393939412,6.565656565656564,124,6.565656565656564,0.1581093388051868,0.32525025791019196,0.0,50,1,1
mmlu_high_school_geography,default,1,6,gaussian_lcb_1.645,198,0.01,0.1,10.606060606060662,1.0101010101010166,37,1.0101010101010166,0.0874438360409187,0.3098323300343521,0.0,15,0,0
mmlu_high_school_geography,default,1,7,posterior_mean,198,0.01,0.1,31.818181818181934,1.5151515151515138,105,1.5151515151515138,0.05301802159265704,0.21003147826941448,0.0,39,0,0
mmlu_high_school_geography,default,1,7,gaussian_lcb_1.645,198,0.01,0.1,7.575757575757624,1.0101010101010166,39,1.0101010101010166,0.00910715837764104,0.20330502934319009,0.0,11,0,0
mmlu_high_school_geography,default,1,8,posterior_mean,198,0.01,0.1,22.222222222222342,1.5151515151515138,106,1.0101010101010166,0.33477309571585895,0.3499265003193198,0.0,37,0,0
mmlu_high_school_geography,default,1,8,gaussian_lcb_1.645,198,0.01,0.1,6.0606060606061,1.0101010101010166,39,1.0101010101010166,0.07281947798221687,0.3367003367003386,0.0,10,0,0
mmlu_high_school_geography,default,1,9,posterior_mean,198,0.01,0.1,36.36363636363659,1.5151515151515138,139,1.0101010101010166,0.3063179494155942,0.30665805076579655,0.0,52,0,0
mmlu_high_school_geography,default,1,9,gaussian_lcb_1.645,198,0.01,0.1,11.111111111111182,1.0101010101010166,48,1.0101010101010166,0.03982964701258775,0.29456555831415726,0.0,17,0,0
mmlu_high_school_geography,default,1,10,posterior_mean,198,0.01,0.1,40.90909090909105,6.060606060606055,123,5.05050505050505,0.4020753740170119,0.6355738454503886,0.0,45,2,1
mmlu_high_school_geography,default,1,10,gaussian_lcb_1.645,198,0.01,0.1,8.585858585858608,1.5151515151515138,39,1.0101010101010166,0.3836343230282614,0.6256731172556087,0.0,12,0,0
mmlu_high_school_geography,default,1,11,posterior_mean,198,0.01,0.1,30.303030303030475,1.5151515151515138,147,1.5151515151515138,0.3437290979378532,0.5237560793116371,0.0,40,0,0
mmlu_high_school_geography,default,1,11,gaussian_lcb_1.645,198,0.01,0.1,12.121212121212189,1.5151515151515138,63,1.5151515151515138,0.1620393988519699,0.508791619902734,0.0,16,0,0
mmlu_high_school_geography,default,1,12,posterior_mean,198,0.01,0.1,48.4848484848487,1.5151515151515138,164,1.5151515151515138,0.21309239042123596,0.22008336261984007,0.0,68,0,0
mmlu_high_school_geography,default,1,12,gaussian_lcb_1.645,198,0.01,0.1,19.69696969696978,1.5151515151515138,72,1.5151515151515138,0.13018323904968235,0.13762767971522294,0.0,29,0,0
mmlu_high_school_geography,default,1,13,posterior_mean,198,0.01,0.1,46.464646464646584,5.05050505050505,136,5.05050505050505,0.17836426366168295,0.3678007157243992,0.0,52,2,1
mmlu_high_school_geography,default,1,13,gaussian_lcb_1.645,198,0.01,0.1,12.626262626262697,1.0101010101010166,48,1.0101010101010166,0.12115165874986356,0.36251025027680694,0.0,19,0,0
mmlu_high_school_geography,default,1,14,posterior_mean,198,0.01,0.1,35.85858585858603,1.5151515151515138,127,1.5151515151515138,0.11147766478855213,0.32645950715535654,0.0,47,0,0
mmlu_high_school_geography,default,1,14,gaussian_lcb_1.645,198,0.01,0.1,9.595959595959636,1.0101010101010166,47,1.0101010101010166,0.0848741813949452,0.31655877896057694,0.0,15,0,0
mmlu_high_school_geography,default,1,15,posterior_mean,198,0.01,0.1,41.41414141414155,10.606060606060607,153,10.1010101010101,0.35601053558405005,0.3711639401875107,0.0,43,1,1
mmlu_high_school_geography,default,1,15,gaussian_lcb_1.645,198,0.01,0.1,10.606060606060662,1.5151515151515138,66,1.5151515151515138,0.07803436535198668,0.3520426864983562,0.0,17,0,0
mmlu_high_school_geography,default,1,16,posterior_mean,198,0.01,0.1,28.787878787878828,1.5151515151515138,145,1.0101010101010166,0.08408061157780626,0.3564262150120759,0.0,41,0,0
mmlu_high_school_geography,default,1,16,gaussian_lcb_1.645,198,0.01,0.1,6.565656565656564,1.5151515151515138,54,1.0101010101010055,0.025129710876063364,0.3161430995325517,0.0,9,0,0
mmlu_high_school_geography,default,1,17,posterior_mean,198,0.01,0.1,39.39393939393958,1.5151515151515138,133,1.5151515151515138,0.11695707543070163,0.11695707543070163,0.0,53,0,0
mmlu_high_school_geography,default,1,17,gaussian_lcb_1.645,198,0.01,0.1,10.101010101010143,1.5151515151515138,48,1.0101010101010166,0.05581441047209873,0.25537832496306295,0.0,13,0,0
mmlu_high_school_geography,default,1,18,posterior_mean,198,0.01,0.1,35.35353535353543,6.565656565656564,143,6.565656565656564,0.16612061505439793,0.4617064774191625,0.0,51,1,1
mmlu_high_school_geography,default,1,18,gaussian_lcb_1.645,198,0.01,0.1,7.57575757575758,1.0101010101010055,48,1.0101010101010055,0.4652964361157391,0.7859364312787429,0.0,13,0,0
