benchmark,prior,matrix_seed,run_seed,method,total_downward_pp,maximum_drawdown_pp,switches,largest_drop_pp,mean_drawdown_pp,mean_regret_pp,final_regret_pp,downward_jumps,jumps_ge_2pp,any_jump_ge_2pp
gsm8k,default,5,1,gaussian_lcb_1.645,16.59999999999998,10.600000000000003,17,10.600000000000003,0.24801457194899737,0.30178506375227565,0.0,6,1,1
gsm8k,default,5,2,posterior_mean,22.79999999999997,3.1999999999999975,20,3.1999999999999975,0.21333333333333301,1.303315118397086,0.0,10,6,1
gsm8k,default,5,2,gaussian_lcb_1.645,9.599999999999993,3.1999999999999975,8,3.1999999999999975,0.11424408014571938,1.204225865209472,0.0,4,3,1
gsm8k,default,5,3,posterior_mean,17.19999999999997,3.1999999999999975,21,3.1999999999999975,0.4316211293260467,1.3265573770491799,0.0,10,4,1
gsm8k,default,5,3,gaussian_lcb_1.645,13.599999999999984,3.1999999999999975,14,3.1999999999999975,0.1707832422586519,1.081457194899817,0.0,6,4,1
gsm8k,default,5,4,posterior_mean,19.49999999999999,15.999999999999998,9,15.999999999999998,0.06397085610200365,1.5269945355191252,0.0,4,1,1
gsm8k,default,5,4,gaussian_lcb_1.645,3.499999999999992,1.1999999999999955,7,1.1999999999999955,0.020837887067395217,1.5538069216757737,0.0,3,0,0
gsm8k,default,5,5,posterior_mean,37.8,12.2,15,11.000000000000004,0.4263752276867026,1.8209471766848806,0.0,7,3,1
gsm8k,default,5,5,gaussian_lcb_1.645,37.99999999999999,12.4,11,12.4,0.5560655737704909,1.9593806921675758,0.0,5,3,1
gsm8k,default,5,6,posterior_mean,292.5,39.699999999999996,63,33.800000000000004,1.5329690346083786,2.384189435336976,0.0,28,22,1
gsm8k,default,5,6,gaussian_lcb_1.645,25.200000000000006,11.000000000000004,10,11.000000000000004,0.04429872495446272,1.0448087431693982,0.0,4,4,1
gsm8k,default,5,7,posterior_mean,25.09999999999995,11.899999999999999,25,11.899999999999999,0.13100182149362385,0.26870673952641,0.0,12,1,1
gsm8k,default,5,7,gaussian_lcb_1.645,7.199999999999973,1.1999999999999955,13,1.1999999999999955,0.01398907103825133,0.15519125683060042,0.0,6,0,0
gsm8k,default,5,8,posterior_mean,124.29999999999998,19.9,54,18.1,0.7664845173041895,1.6177049180327876,0.0,24,18,1
gsm8k,default,5,8,gaussian_lcb_1.645,4.399999999999993,3.1999999999999975,5,3.1999999999999975,0.02506375227686699,0.6344626593806917,0.0,2,1,1
gsm8k,default,5,9,posterior_mean,19.599999999999984,14.800000000000002,13,14.800000000000002,0.10258652094717655,0.21581056466302304,0.0,5,1,1
gsm8k,default,5,9,gaussian_lcb_1.645,3.5999999999999863,1.1999999999999955,7,1.1999999999999955,0.01923497267759563,0.13245901639344212,0.0,3,0,0
gsm8k,default,5,10,posterior_mean,20.39999999999998,3.1999999999999975,32,3.1999999999999975,0.4342440801457183,1.2746812386156627,0.0,12,6,1
gsm8k,default,5,10,gaussian_lcb_1.645,15.200000000000008,3.1999999999999975,29,2.0000000000000018,0.6248451730418929,1.4652823315118375,0.0,8,7,1
gsm8k,default,5,11,posterior_mean,9.199999999999974,2.0000000000000018,29,2.0000000000000018,0.029143897996356995,0.9589799635701263,0.0,7,1,1
gsm8k,default,5,11,gaussian_lcb_1.645,0.0,0.0,7,0.0,0.0,0.9805464480874306,0.0,0,0,0
gsm8k,default,5,12,posterior_mean,31.999999999999996,14.800000000000002,13,14.800000000000002,0.2165391621129322,1.329253187613843,0.0,5,3,1
gsm8k,default,5,12,gaussian_lcb_1.645,14.800000000000002,10.700000000000005,7,10.700000000000005,0.0670309653916212,1.3483424408014566,0.0,2,2,1
gsm8k,default,5,13,posterior_mean,20.39999999999999,15.999999999999998,9,15.999999999999998,0.3654644808743163,1.2646994535519123,0.0,3,2,1
gsm8k,default,5,13,gaussian_lcb_1.645,18.399999999999988,15.999999999999998,10,13.199999999999996,0.3654644808743163,1.264699453551912,0.0,4,2,1
gsm8k,default,5,14,posterior_mean,5.999999999999978,1.1999999999999955,19,1.1999999999999955,0.13377049180327824,0.3999999999999983,0.0,5,0,0
gsm8k,default,5,14,gaussian_lcb_1.645,3.5999999999999863,1.1999999999999955,17,1.1999999999999955,0.03846994535519106,0.4419672131147522,0.0,3,0,0
gsm8k,default,5,15,posterior_mean,245.89999999999998,39.699999999999996,65,33.800000000000004,1.4962477231329696,2.3474681238615687,0.0,26,16,1
gsm8k,default,5,15,gaussian_lcb_1.645,0.0,0.0,5,0.0,0.0,1.3432422586520942,0.0,0,0,0
gsm8k,default,5,16,posterior_mean,9.199999999999974,2.0000000000000018,15,2.0000000000000018,0.088597449908925,0.18958105646630158,0.0,7,1,1
gsm8k,default,5,16,gaussian_lcb_1.645,3.5999999999999863,1.1999999999999955,7,1.1999999999999955,0.08743169398907072,0.18841530054644726,0.0,3,0,0
gsm8k,default,5,17,posterior_mean,200.39999999999995,39.699999999999996,53,27.6,1.0962477231329697,1.9474681238615668,0.0,25,15,1
gsm8k,default,5,17,gaussian_lcb_1.645,8.700000000000003,8.700000000000003,5,7.500000000000001,0.09267759562841542,1.6790163934426223,0.0,2,1,1
gsm8k,default,5,18,posterior_mean,55.399999999999984,14.800000000000002,24,14.800000000000002,0.11511839708561009,1.415519125683059,0.0,11,5,1
gsm8k,default,5,18,gaussian_lcb_1.645,17.900000000000006,14.800000000000002,8,14.800000000000002,0.028998178506375274,1.3661202185792343,0.0,3,2,1
gsm8k,default,5,19,posterior_mean,140.3,19.299999999999997,53,18.1,1.682987249544626,3.4497632058287793,0.0,19,14,1
gsm8k,default,5,19,gaussian_lcb_1.645,30.5,13.4,24,8.700000000000003,0.681967213114754,2.467832422586523,0.0,8,6,1
piqa,dataset,1,0,posterior_mean,2.0000000000000018,1.0000000000000009,13,1.0000000000000009,0.005177993527508144,0.4538295577130533,0.0,2,0,0
piqa,dataset,1,0,gaussian_lcb_1.645,1.0000000000000009,1.0000000000000009,6,1.0000000000000009,0.0034519956850054294,0.5399568500539379,0.0,1,0,0
piqa,dataset,1,1,posterior_mean,4.600000000000004,2.9000000000000026,12,2.9000000000000026,0.025544768069039984,0.5178640776699035,0.0,2,1,1
piqa,dataset,1,1,gaussian_lcb_1.645,1.7000000000000015,1.7000000000000015,4,1.7000000000000015,0.02640776699029127,0.5263214670981666,0.0,1,0,0
piqa,dataset,1,2,posterior_mean,8.400000000000007,1.200000000000001,27,1.200000000000001,0.2417259978425029,2.9450269687162933,2.200000000000002,12,0,0
piqa,dataset,1,2,gaussian_lcb_1.645,1.7000000000000015,1.200000000000001,15,1.200000000000001,0.012340884573894286,2.873225458468182,2.200000000000002,6,0,0
piqa,dataset,1,3,posterior_mean,12.900000000000011,3.0000000000000027,16,3.0000000000000027,0.18019417475728153,0.63730312837109,0.0,7,3,1
piqa,dataset,1,3,gaussian_lcb_1.645,3.9000000000000035,2.9000000000000026,5,2.9000000000000026,0.12237324703344134,0.5812081984897522,0.0,2,1,1
piqa,dataset,1,4,posterior_mean,20.700000000000017,3.300000000000003,44,3.300000000000003,0.35512405609493025,2.3703559870550204,0.0,21,1,1
piqa,dataset,1,4,gaussian_lcb_1.645,7.100000000000007,3.300000000000003,16,3.300000000000003,0.041078748651564356,2.223559870550168,0.0,7,2,1
piqa,dataset,1,5,posterior_mean,18.700000000000017,7.700000000000006,20,7.700000000000006,0.04384034519956814,1.2176483279395907,0.0,8,4,1
piqa,dataset,1,5,gaussian_lcb_1.645,5.100000000000005,2.200000000000002,12,2.200000000000002,0.008802588996763845,1.2433656957928816,0.0,3,2,1
piqa,dataset,1,6,posterior_mean,30.300000000000026,3.9000000000000035,42,3.9000000000000035,0.3821359223300964,2.018122977346282,0.0,20,6,1
piqa,dataset,1,6,gaussian_lcb_1.645,8.100000000000007,3.0000000000000027,14,3.0000000000000027,0.15533980582524268,2.0771521035598757,0.0,6,2,1
piqa,dataset,1,7,posterior_mean,18.500000000000018,3.200000000000003,31,1.9000000000000017,0.33941747572815545,2.389471413160733,0.0,15,0,0
piqa,dataset,1,7,gaussian_lcb_1.645,4.600000000000004,2.200000000000002,13,2.200000000000002,0.028651564185544945,2.471326860841423,0.0,5,1,1
piqa,dataset,1,8,posterior_mean,32.40000000000003,7.400000000000007,24,6.400000000000006,0.45203883495145714,0.8121467098166139,0.0,10,9,1
piqa,dataset,1,8,gaussian_lcb_1.645,10.80000000000001,6.400000000000006,12,6.400000000000006,0.3357065803667747,0.8178425026968723,0.0,3,3,1
piqa,dataset,1,9,posterior_mean,0.8000000000000007,0.8000000000000007,9,0.8000000000000007,0.1760517799352752,0.6891477885652646,0.0,1,0,0
piqa,dataset,1,9,gaussian_lcb_1.645,0.8000000000000007,0.8000000000000007,7,0.8000000000000007,0.17743257820927735,0.6943257820927726,0.0,1,0,0
piqa,dataset,1,10,posterior_mean,34.20000000000003,10.30000000000001,26,10.30000000000001,0.12099244875943899,0.12099244875943899,0.0,8,8,1
piqa,dataset,1,10,gaussian_lcb_1.645,4.400000000000004,2.200000000000002,10,2.200000000000002,0.007594390507011945,0.007594390507011945,0.0,2,2,1
piqa,dataset,1,11,posterior_mean,13.600000000000001,9.099999999999998,15,9.099999999999998,0.09363538295577115,0.9275512405609491,0.0,4,3,1
piqa,dataset,1,11,gaussian_lcb_1.645,2.9000000000000026,2.9000000000000026,5,2.9000000000000026,0.005005393743257872,0.8746494066882416,0.0,1,1,1
piqa,dataset,1,12,posterior_mean,9.500000000000009,7.300000000000006,13,4.0000000000000036,0.4308090614886735,0.8508737864077677,0.0,3,3,1
piqa,dataset,1,12,gaussian_lcb_1.645,7.300000000000006,7.300000000000006,15,4.0000000000000036,0.43961165048543716,0.8798705501618128,0.0,2,2,1
piqa,dataset,1,13,posterior_mean,20.000000000000007,12.2,9,12.2,0.04125134843581456,0.04125134843581456,0.0,3,3,1
piqa,dataset,1,13,gaussian_lcb_1.645,0.0,0.0,3,0.0,0.0,0.0,0.0,0,0,0
piqa,dataset,1,14,posterior_mean,10.80000000000001,3.9000000000000035,13,3.9000000000000035,0.03883495145631079,0.9955339805825246,0.0,3,3,1
piqa,dataset,1,14,gaussian_lcb_1.645,3.9000000000000035,3.9000000000000035,12,3.9000000000000035,0.006731391585760587,1.0980582524271847,0.0,1,1,1
piqa,dataset,1,15,posterior_mean,6.2000000000000055,4.200000000000004,9,4.200000000000004,0.2614886731391585,1.011240560949299,0.0,3,1,1
piqa,dataset,1,15,gaussian_lcb_1.645,8.800000000000008,3.9000000000000035,7,3.9000000000000035,0.16103559870550158,1.0694066882416398,0.0,3,2,1
piqa,dataset,1,16,posterior_mean,29.600000000000026,10.30000000000001,29,7.400000000000007,0.7788565264293424,0.7788565264293421,4.200000000000004,13,5,1
piqa,dataset,1,16,gaussian_lcb_1.645,4.900000000000004,3.9000000000000035,8,2.9000000000000026,0.802761596548005,0.8027615965480047,0.0,3,1,1
piqa,dataset,1,17,posterior_mean,12.0,10.599999999999998,12,9.199999999999998,0.4653290183387269,2.0641423948220075,0.0,3,1,1
piqa,dataset,1,17,gaussian_lcb_1.645,15.000000000000002,9.199999999999998,14,9.199999999999998,0.5114131607335488,2.1252427184466027,0.0,3,3,1
piqa,dataset,1,18,posterior_mean,8.000000000000007,3.9000000000000035,15,3.9000000000000035,0.04953613807982738,0.718597626752967,0.0,4,2,1
piqa,dataset,1,18,gaussian_lcb_1.645,0.9000000000000008,0.9000000000000008,7,0.9000000000000008,0.02330097087378644,0.7094498381877028,0.0,1,0,0
piqa,dataset,1,19,posterior_mean,8.700000000000008,2.9000000000000026,16,2.9000000000000026,0.1301402373247034,0.1301402373247034,0.0,3,3,1
piqa,dataset,1,19,gaussian_lcb_1.645,0.0,0.0,3,0.0,0.0,0.26437971952535083,0.0,0,0,0
piqa,dataset,2,0,posterior_mean,3.9000000000000035,3.9000000000000035,3,3.9000000000000035,0.006731391585760438,0.46194174757281575,0.0,1,1,1
piqa,dataset,2,0,gaussian_lcb_1.645,0.0,0.0,1,0.0,0.0,0.5023300970873791,0.0,0,0,0
piqa,dataset,2,1,posterior_mean,5.000000000000004,1.0000000000000009,24,0.5000000000000004,0.15715210355987064,2.8388133764832775,0.0,11,0,0
piqa,dataset,2,1,gaussian_lcb_1.645,4.5000000000000036,0.5000000000000004,23,0.5000000000000004,0.022783171521035532,2.9168284789643995,0.0,10,0,0
piqa,dataset,2,2,posterior_mean,10.80000000000001,3.9000000000000035,19,3.9000000000000035,0.04245954692556595,0.04245954692556595,0.0,3,3,1
piqa,dataset,2,2,gaussian_lcb_1.645,0.0,0.0,3,0.0,0.0,0.0,0.0,0,0,0
piqa,dataset,2,3,posterior_mean,11.40000000000001,3.8000000000000034,8,3.8000000000000034,0.08526429341963337,0.6009492988133772,0.0,3,3,1
piqa,dataset,2,3,gaussian_lcb_1.645,7.600000000000007,3.8000000000000034,8,3.8000000000000034,0.08526429341963337,0.6009492988133772,0.0,2,2,1
piqa,dataset,2,4,posterior_mean,10.600000000000009,4.800000000000004,10,4.800000000000004,0.11253505933117597,0.4476159654800435,0.0,5,2,1
piqa,dataset,2,4,gaussian_lcb_1.645,2.9000000000000026,1.9000000000000017,7,1.0000000000000009,0.0878532901833874,0.4313915857605182,0.0,3,0,0
piqa,dataset,2,5,posterior_mean,18.300000000000015,3.9000000000000035,24,3.9000000000000035,0.1195253505933119,1.6581014023732492,0.0,10,4,1
piqa,dataset,2,5,gaussian_lcb_1.645,4.800000000000004,3.300000000000003,16,3.300000000000003,0.1240129449838187,1.7024595469255681,0.0,2,1,1
piqa,dataset,2,6,posterior_mean,10.500000000000009,4.800000000000004,13,3.9000000000000035,0.8015533980582531,0.801553398058253,0.0,5,2,1
piqa,dataset,2,6,gaussian_lcb_1.645,0.0,0.0,7,0.0,0.0,0.8620280474649411,0.0,0,0,0
piqa,dataset,2,7,posterior_mean,10.600000000000009,4.800000000000004,10,4.800000000000004,0.16120819848975199,0.16120819848975199,0.0,3,2,1
piqa,dataset,2,7,gaussian_lcb_1.645,10.600000000000009,4.800000000000004,8,4.800000000000004,0.05333333333333344,0.05333333333333344,0.0,3,3,1
piqa,dataset,2,8,posterior_mean,12.300000000000011,3.9000000000000035,24,3.0000000000000027,0.7704854368932045,1.1961812297734638,0.0,9,2,1
piqa,dataset,2,8,gaussian_lcb_1.645,7.800000000000007,3.0000000000000027,10,3.0000000000000027,0.1328155339805826,1.316051779935276,0.0,4,2,1
piqa,dataset,2,9,posterior_mean,15.600000000000014,9.300000000000008,6,9.300000000000008,0.24957928802589047,0.2495792880258904,0.0,3,3,1
piqa,dataset,2,9,gaussian_lcb_1.645,12.300000000000011,3.300000000000003,8,3.300000000000003,0.6151456310679618,0.6151456310679618,0.0,4,4,1
piqa,dataset,2,10,posterior_mean,0.0,0.0,2,0.0,0.0,0.6092772384034524,0.0,0,0,0
piqa,dataset,2,10,gaussian_lcb_1.645,0.0,0.0,2,0.0,0.0,0.6092772384034524,0.0,0,0,0
piqa,dataset,2,11,posterior_mean,17.300000000000015,6.600000000000006,17,6.600000000000006,0.13738942826321449,0.6399568500539379,0.0,4,4,1
piqa,dataset,2,11,gaussian_lcb_1.645,6.600000000000006,6.600000000000006,11,6.600000000000006,0.12530744336569583,0.6344336569579292,0.0,1,1,1
piqa,dataset,2,12,posterior_mean,10.499999999999998,4.199999999999992,20,4.199999999999992,0.06765911542610566,2.2207766990291313,0.0,9,1,1
piqa,dataset,2,12,gaussian_lcb_1.645,4.900000000000004,2.9000000000000026,8,2.9000000000000026,0.018468176914779047,2.2226752966558854,0.0,3,1,1
piqa,dataset,2,13,posterior_mean,20.500000000000018,3.9000000000000035,12,3.9000000000000035,0.606084142394823,0.6060841423948232,0.0,6,6,1
piqa,dataset,2,13,gaussian_lcb_1.645,3.9000000000000035,3.9000000000000035,2,3.9000000000000035,0.5822653721682852,0.5822653721682852,0.0,1,1,1
piqa,dataset,2,14,posterior_mean,11.50000000000001,3.9000000000000035,6,3.9000000000000035,0.09855447680690414,0.09855447680690414,0.0,3,3,1
piqa,dataset,2,14,gaussian_lcb_1.645,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0
piqa,dataset,2,15,posterior_mean,3.9000000000000035,3.9000000000000035,8,3.9000000000000035,0.10770226537216833,0.10770226537216833,0.0,1,1,1
piqa,dataset,2,15,gaussian_lcb_1.645,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0,0
piqa,dataset,2,16,posterior_mean,11.10000000000001,3.9000000000000035,18,3.9000000000000035,0.067831715210356,0.067831715210356,0.0,3,3,1
piqa,dataset,2,16,gaussian_lcb_1.645,0.0,0.0,8,0.0,0.0,0.0,0.0,0,0,0
piqa,dataset,2,17,posterior_mean,9.000000000000007,3.8000000000000034,19,3.8000000000000034,0.05764832793959004,1.360388349514564,0.0,7,2,1
piqa,dataset,2,17,gaussian_lcb_1.645,0.0,0.0,3,0.0,0.0,1.4207982740021587,0.0,0,0,0
piqa,dataset,2,18,posterior_mean,31.100000000000012,19.400000000000002,11,19.400000000000002,0.08716289104638628,0.5221790722761601,0.0,5,5,1
piqa,dataset,2,18,gaussian_lcb_1.645,0.0,0.0,1,0.0,0.0,0.4417475728155343,0.0,0,0,0
piqa,dataset,2,19,posterior_mean,7.9000000000000075,5.400000000000005,6,3.0000000000000027,0.13566343042071205,0.7698597626752972,0.0,3,3,1
piqa,dataset,2,19,gaussian_lcb_1.645,11.20000000000001,6.300000000000006,6,6.300000000000006,0.15861920172599808,0.806105717367854,0.0,3,3,1
piqa,dataset,3,0,posterior_mean,14.600000000000012,3.9000000000000035,27,2.6000000000000023,0.6948867313915862,0.9714347357065811,0.0,11,1,1
piqa,dataset,3,0,gaussian_lcb_1.645,10.70000000000001,3.9000000000000035,17,2.6000000000000023,0.7605609492988138,1.0415965480043154,0.0,6,3,1
piqa,dataset,3,1,posterior_mean,25.600000000000023,6.900000000000006,18,6.900000000000006,0.08008629989212547,0.7451779935275089,0.0,6,5,1
piqa,dataset,3,1,gaussian_lcb_1.645,0.0,0.0,8,0.0,0.0,0.7177346278317157,0.0,0,0,0
piqa,dataset,3,2,posterior_mean,5.400000000000005,4.700000000000005,16,2.7000000000000024,0.4239050701186626,0.9976914778856536,0.0,7,2,1
piqa,dataset,3,2,gaussian_lcb_1.645,5.800000000000005,2.6000000000000023,18,2.6000000000000023,0.012427184466019316,1.011844660194176,0.0,8,2,1
piqa,dataset,3,3,posterior_mean,24.100000000000023,8.900000000000007,31,8.900000000000007,0.8594606256742188,1.2675512405609495,0.0,10,3,1
piqa,dataset,3,3,gaussian_lcb_1.645,9.100000000000009,2.6000000000000023,13,2.6000000000000023,0.20530744336569615,1.3560949298813374,0.0,4,3,1
piqa,dataset,3,4,posterior_mean,20.000000000000007,11.899999999999999,10,11.899999999999999,0.06437971952535045,0.3841855447680692,0.0,4,4,1
piqa,dataset,3,4,gaussian_lcb_1.645,8.100000000000007,2.7000000000000024,7,2.7000000000000024,0.018640776699029107,0.01864077669902911,0.0,3,3,1
piqa,dataset,3,5,posterior_mean,9.600000000000009,2.400000000000002,36,2.400000000000002,0.1567206040992449,1.5983387270765912,0.0,13,2,1
piqa,dataset,3,5,gaussian_lcb_1.645,7.000000000000006,2.400000000000002,22,2.400000000000002,0.04781014023732447,1.5329234088457397,0.0,9,1,1
piqa,dataset,3,6,posterior_mean,0.0,0.0,15,0.0,0.0,0.0,0.0,0,0,0
piqa,dataset,3,6,gaussian_lcb_1.645,0.0,0.0,9,0.0,0.0,0.0,0.0,0,0,0
piqa,dataset,3,7,posterior_mean,5.300000000000004,2.9000000000000026,11,2.9000000000000026,0.009147788565264386,1.0880043149946075,0.0,2,2,1
piqa,dataset,3,7,gaussian_lcb_1.645,0.0,0.0,3,0.0,0.0,1.1099244875943919,0.0,0,0,0
piqa,dataset,3,8,posterior_mean,9.200000000000008,5.900000000000006,17,5.900000000000006,0.036936353829557726,0.38392664509169394,0.0,3,2,1
piqa,dataset,3,8,gaussian_lcb_1.645,0.9000000000000008,0.9000000000000008,9,0.9000000000000008,0.09165048543689326,0.4505501618122981,0.0,1,0,0
piqa,dataset,3,9,posterior_mean,23.90000000000001,10.999999999999998,12,10.999999999999998,0.05177993527508094,0.05177993527508094,0.0,4,4,1
piqa,dataset,3,9,gaussian_lcb_1.645,0.0,0.0,8,0.0,0.0,0.0,0.0,0,0,0
piqa,dataset,3,10,posterior_mean,28.800000000000026,3.200000000000003,30,3.200000000000003,0.4093203883495147,1.6288457389428268,0.0,12,9,1
piqa,dataset,3,10,gaussian_lcb_1.645,1.6000000000000014,0.40000000000000036,13,0.40000000000000036,0.01933117583603022,1.661121898597629,0.0,4,0,0
piqa,dataset,3,11,posterior_mean,11.10000000000001,3.9000000000000035,21,2.9000000000000026,1.30468176914779,1.6524487594390511,0.0,9,3,1
piqa,dataset,3,11,gaussian_lcb_1.645,1.100000000000001,0.30000000000000027,15,0.30000000000000027,0.03883495145631071,1.7007766990291269,0.0,6,0,0
piqa,dataset,3,12,posterior_mean,27.500000000000025,7.200000000000006,17,7.200000000000006,0.6924703344120821,1.0452211434735712,0.0,8,7,1
piqa,dataset,3,12,gaussian_lcb_1.645,10.20000000000001,7.200000000000006,5,7.200000000000006,0.6192880258899683,0.9772168284789654,0.0,2,2,1
piqa,dataset,3,13,posterior_mean,5.400000000000005,2.7000000000000024,11,2.7000000000000024,0.03728155339805832,0.03728155339805832,0.0,2,2,1
piqa,dataset,3,13,gaussian_lcb_1.645,0.0,0.0,7,0.0,0.0,0.0,0.0,0,0,0
piqa,dataset,3,14,posterior_mean,6.500000000000005,3.9000000000000035,11,3.9000000000000035,0.038144552319309695,0.5741316073354914,0.0,2,2,1
piqa,dataset,3,14,gaussian_lcb_1.645,0.0,0.0,3,0.0,0.0,0.64368932038835,0.0,0,0,0
piqa,dataset,3,15,posterior_mean,16.800000000000015,1.5000000000000013,36,1.5000000000000013,0.09113268608414246,1.5071197411003243,0.0,14,0,0
piqa,dataset,3,15,gaussian_lcb_1.645,3.600000000000003,2.400000000000002,16,2.400000000000002,0.026407766990291223,1.3877022653721693,0.0,5,1,1
piqa,dataset,3,16,posterior_mean,15.600000000000014,4.700000000000005,26,4.700000000000005,0.6785760517799355,0.6785760517799355,0.0,10,4,1
piqa,dataset,3,16,gaussian_lcb_1.645,8.400000000000007,2.9000000000000026,16,2.6000000000000023,0.7181014023732477,0.7181014023732475,0.0,5,3,1
piqa,dataset,3,17,posterior_mean,4.100000000000003,4.100000000000003,7,4.100000000000003,0.007076591154260972,0.8980582524271846,0.0,1,1,1
piqa,dataset,3,17,gaussian_lcb_1.645,0.0,0.0,3,0.0,0.0,0.9015102481121903,0.0,0,0,0
piqa,dataset,3,18,posterior_mean,18.200000000000017,9.800000000000008,13,9.800000000000008,0.05160733549083079,0.05160733549083079,0.0,3,3,1
piqa,dataset,3,18,gaussian_lcb_1.645,0.0,0.0,17,0.0,0.0,0.0,0.0,0,0,0
piqa,dataset,3,19,posterior_mean,30.900000000000027,7.400000000000007,30,7.400000000000007,0.2418985976267528,1.7801725997842497,0.0,13,8,1
piqa,dataset,3,19,gaussian_lcb_1.645,7.100000000000007,2.300000000000002,11,2.300000000000002,0.2289536138079829,1.7953613807982736,0.0,4,3,1
piqa,dataset,4,0,posterior_mean,23.00000000000002,6.100000000000005,25,6.000000000000005,0.5429126213592237,3.4332470334412064,0.0,7,4,1
piqa,dataset,4,0,gaussian_lcb_1.645,4.600000000000004,1.4000000000000012,27,1.4000000000000012,0.04453074433656962,3.2256094929881325,0.0,4,0,0
piqa,dataset,4,1,posterior_mean,16.500000000000014,3.9000000000000035,22,3.9000000000000035,0.23732470334412145,0.7927076591154271,0.0,7,5,1
piqa,dataset,4,1,gaussian_lcb_1.645,7.800000000000007,3.9000000000000035,14,3.9000000000000035,0.026925566343042044,0.026925566343042044,0.0,2,2,1
piqa,dataset,4,2,posterior_mean,27.800000000000026,3.9000000000000035,18,3.9000000000000035,0.20073354908306368,0.20073354908306368,0.0,9,9,1
piqa,dataset,4,2,gaussian_lcb_1.645,15.000000000000014,3.0000000000000027,10,3.0000000000000027,0.41682847896440145,0.4168284789644014,0.0,5,5,1
piqa,dataset,4,3,posterior_mean,25.00000000000002,6.700000000000006,38,6.600000000000006,0.25656957928802604,1.7438403451995717,0.0,13,6,1
piqa,dataset,4,3,gaussian_lcb_1.645,3.8000000000000034,2.9000000000000026,12,2.9000000000000026,0.09924487594390512,1.6423516720604132,0.0,2,1,1
piqa,dataset,4,4,posterior_mean,9.300000000000008,3.400000000000003,13,3.400000000000003,0.02640776699029142,0.02640776699029142,0.0,3,3,1
piqa,dataset,4,4,gaussian_lcb_1.645,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0
piqa,dataset,4,5,posterior_mean,10.000000000000009,2.300000000000002,39,2.300000000000002,0.24681769147788574,1.8009708737864092,0.0,18,1,1
piqa,dataset,4,5,gaussian_lcb_1.645,13.700000000000012,2.400000000000002,22,2.400000000000002,0.23404530744336546,1.8016612729234096,0.0,10,4,1
piqa,dataset,4,6,posterior_mean,17.500000000000014,3.9000000000000035,18,3.8000000000000034,0.5062351672060414,0.5062351672060414,0.0,6,5,1
piqa,dataset,4,6,gaussian_lcb_1.645,3.0000000000000027,3.0000000000000027,2,3.0000000000000027,0.4038834951456313,0.4038834951456313,0.0,1,1,1
piqa,dataset,4,7,posterior_mean,17.200000000000017,3.0000000000000027,17,3.0000000000000027,0.43201725997842527,1.42114347357066,0.0,7,6,1
piqa,dataset,4,7,gaussian_lcb_1.645,2.400000000000002,2.400000000000002,4,2.400000000000002,0.008284789644013031,1.3282847896440144,0.0,1,1,1
piqa,dataset,4,8,posterior_mean,14.700000000000014,3.0000000000000027,27,3.0000000000000027,0.08940668824163972,1.3925782092772396,0.0,12,2,1
piqa,dataset,4,8,gaussian_lcb_1.645,2.500000000000002,1.0000000000000009,12,1.0000000000000009,0.029341963322545864,1.3561812297734634,0.0,4,0,0
piqa,dataset,4,9,posterior_mean,6.300000000000006,2.9000000000000026,16,2.9000000000000026,0.026235167206040924,0.4306364617044232,0.0,3,2,1
piqa,dataset,4,9,gaussian_lcb_1.645,4.400000000000004,3.400000000000003,7,2.400000000000002,0.28064724919093875,0.28064724919093875,0.0,3,1,1
piqa,dataset,4,10,posterior_mean,4.600000000000004,2.300000000000002,19,2.300000000000002,0.023818770226537198,0.7545631067961167,0.0,2,2,1
piqa,dataset,4,10,gaussian_lcb_1.645,3.0000000000000027,3.0000000000000027,5,3.0000000000000027,0.0051779935275081445,0.7928802588996768,0.0,1,1,1
piqa,dataset,4,11,posterior_mean,11.10000000000001,2.9000000000000026,15,2.9000000000000026,0.0541963322545847,0.41303128371089576,0.0,4,4,1
piqa,dataset,4,11,gaussian_lcb_1.645,2.9000000000000026,2.9000000000000026,5,2.9000000000000026,0.005005393743257649,0.3721251348435816,0.0,1,1,1
piqa,dataset,4,12,posterior_mean,34.00000000000001,12.0,22,8.999999999999996,0.9492988133764846,1.3046386192017279,0.0,8,8,1
piqa,dataset,4,12,gaussian_lcb_1.645,12.0,12.0,8,8.999999999999996,0.9113268608414249,1.277022653721684,0.0,2,2,1
piqa,dataset,4,13,posterior_mean,14.600000000000012,3.400000000000003,13,3.400000000000003,0.09354908306364602,0.09354908306364602,0.0,5,5,1
piqa,dataset,4,13,gaussian_lcb_1.645,0.0,0.0,3,0.0,0.0,0.0,0.0,0,0,0
piqa,dataset,4,14,posterior_mean,3.7000000000000033,0.9000000000000008,15,0.9000000000000008,0.12332254584681786,0.9187270765911546,0.0,5,0,0
piqa,dataset,4,14,gaussian_lcb_1.645,5.700000000000005,3.9000000000000035,9,3.9000000000000035,0.21203883495145634,1.0193527508090614,0.0,3,1,1
